MONTH,DAY,YR,HR,MIN,DRAW,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,PLUS
01,21,25,12,00,428868,09,10,19,24,30,35,37,38,39,40,44,48,49,52,58,60,68,70,78,79,1
01,21,25,11,55,428867,02,05,13,16,17,18,24,25,27,39,40,42,43,47,54,55,56,60,69,75,1
01,21,25,11,50,428866,04,07,10,15,19,23,25,33,36,39,43,44,48,52,57,62,64,66,69,72,1
01,21,25,11,45,428865,08,09,18,20,23,25,31,33,34,46,47,54,59,63,67,71,74,75,79,80,5
01,21,25,11,40,428864,01,05,06,13,19,22,24,26,30,34,37,40,45,48,53,54,60,66,70,74,3
01,21,25,11,35,428863,05,14,21,25,28,34,37,38,41,44,54,59,61,68,69,71,75,77,78,80,3
01,21,25,11,30,428862,01,02,03,16,17,23,26,29,33,37,40,45,47,48,49,51,65,67,78,79,1
01,21,25,11,25,428861,05,06,09,11,15,17,21,23,24,35,48,49,52,58,61,70,72,75,77,79,1
01,21,25,11,20,428860,09,11,12,16,24,25,26,27,30,31,32,35,37,42,43,46,47,54,63,74,1
01,21,25,11,15,428859,01,06,08,13,16,19,25,29,31,39,42,47,52,53,54,58,62,67,69,72,3
01,21,25,11,10,428858,15,16,17,25,26,29,30,32,36,37,39,44,45,48,52,62,67,75,79,80,3
01,21,25,11,05,428857,02,03,04,06,21,22,23,24,29,37,46,51,55,56,66,69,70,72,73,79,3
01,21,25,1,00,428856,02,06,10,17,19,23,25,28,31,33,34,36,37,47,53,55,60,70,76,80,3
01,21,25,0,55,428855,04,07,08,19,22,23,25,26,33,35,37,42,46,52,55,60,62,63,68,72,1
01,21,25,0,50,428854,04,05,08,09,10,20,31,43,46,47,48,54,55,63,66,67,68,71,76,80,1
01,21,25,0,45,428853,02,03,04,05,08,13,17,19,21,23,36,43,44,54,56,57,64,68,72,77,1
01,21,25,0,40,428852,04,07,09,11,12,14,15,19,23,24,28,36,38,40,45,46,52,55,56,80,1
01,21,25,0,35,428851,08,10,12,15,16,23,25,27,32,40,44,45,47,50,55,63,64,70,71,72,1
01,21,25,0,30,428850,07,10,15,17,18,19,25,26,30,32,38,40,44,46,48,59,67,69,70,77,1
01,21,25,0,25,428849,05,06,10,11,13,18,24,26,28,32,39,40,45,47,56,58,67,71,72,73,1
01,21,25,0,20,428848,02,14,21,24,26,27,28,34,35,38,43,45,61,62,65,66,69,71,73,79,1
01,21,25,0,15,428847,01,02,03,04,08,11,17,18,21,31,32,34,35,41,45,46,55,56,58,63,1
01,21,25,0,10,428846,03,04,05,11,16,19,24,30,31,32,34,37,41,50,53,61,64,71,72,74,1
01,21,25,0,05,428845,10,11,17,20,21,27,30,37,44,45,48,55,64,66,69,70,71,72,73,78,1
01,21,25,0,00,428844,02,13,24,29,30,31,33,34,52,53,56,60,61,62,64,66,68,70,76,77,1
01,20,25,23,55,428843,05,10,12,16,18,22,24,26,28,37,40,44,45,53,56,63,65,68,73,78,3
01,20,25,23,50,428842,04,10,20,22,25,26,27,29,34,39,46,48,53,54,68,69,70,76,77,79,1
01,20,25,23,45,428841,01,03,09,11,15,22,28,31,35,37,39,46,47,52,59,70,72,73,75,78,1
01,20,25,23,40,428840,07,10,13,16,21,24,26,31,32,36,47,49,52,59,63,71,72,73,74,76,1
01,20,25,23,35,428839,01,02,05,07,09,12,21,25,33,36,41,46,55,60,64,68,69,74,75,79,4
01,20,25,23,30,428838,01,10,13,15,16,19,21,27,29,30,35,37,39,49,52,56,58,60,61,74,3
01,20,25,23,25,428837,08,12,14,15,16,17,18,19,21,23,24,25,35,39,40,43,57,58,64,78,1
01,20,25,23,20,428836,01,05,07,09,18,26,28,36,37,41,44,46,53,55,57,60,62,66,69,74,1
01,20,25,23,15,428835,02,03,06,08,11,14,15,26,28,29,31,32,34,35,36,38,39,44,56,62,3
01,20,25,23,10,428834,05,07,15,25,26,32,38,39,44,45,46,47,50,53,61,62,63,65,74,79,1
01,20,25,23,05,428833,03,05,09,12,16,18,22,26,28,29,30,42,44,50,51,62,70,71,74,76,1
01,20,25,23,00,428832,01,22,24,32,33,34,38,39,45,46,47,48,56,59,63,65,67,71,72,77,1
01,20,25,22,55,428831,05,10,13,17,25,26,29,31,36,40,43,44,48,49,53,60,66,70,74,79,3
01,20,25,22,50,428830,08,17,25,27,30,31,32,35,37,38,40,42,43,44,50,54,61,76,78,80,5
01,20,25,22,45,428829,01,03,06,08,12,20,27,42,46,48,54,57,60,65,67,69,70,71,76,78,1
01,20,25,22,40,428828,02,03,06,09,15,20,25,27,29,33,34,35,41,47,51,58,66,68,69,70,3
01,20,25,22,35,428827,04,05,15,22,25,27,34,36,47,51,53,54,60,61,68,69,70,71,72,77,1
01,20,25,22,30,428826,03,09,19,21,22,26,34,35,36,37,38,39,41,51,54,63,70,72,78,80,3
01,20,25,22,25,428825,01,10,22,24,26,30,32,33,37,40,51,52,55,57,59,70,73,74,75,76,4
01,20,25,22,20,428824,03,14,15,18,20,24,30,31,36,39,45,46,47,51,52,56,63,67,68,75,1
01,20,25,22,15,428823,04,07,10,11,13,18,22,28,40,41,53,55,59,64,71,72,75,76,77,78,3
01,20,25,22,10,428822,10,14,22,24,29,30,38,40,41,43,47,54,55,58,61,65,66,71,72,73,3
01,20,25,22,05,428821,09,12,17,20,21,23,35,41,44,47,48,51,53,54,58,59,61,62,64,68,1
01,20,25,22,00,428820,02,06,07,09,13,16,29,31,32,33,37,41,46,49,55,56,59,60,72,77,1
01,20,25,21,55,428819,03,06,15,19,22,23,31,34,37,45,49,52,64,66,67,73,75,76,78,79,4
01,20,25,21,50,428818,01,02,07,10,12,17,18,19,27,36,39,40,43,47,51,55,56,57,60,66,3
01,20,25,21,45,428817,04,19,28,29,30,32,38,39,40,48,52,53,57,61,68,70,74,76,77,79,3
01,20,25,21,40,428816,04,07,17,19,26,29,36,42,43,45,51,53,55,58,59,61,64,65,70,75,1
01,20,25,21,35,428815,07,10,13,16,20,25,29,34,35,39,40,41,48,52,57,63,69,70,79,80,1
01,20,25,21,30,428814,03,04,08,09,11,15,17,20,28,31,32,35,38,41,55,63,66,69,72,78,4
01,20,25,21,25,428813,08,11,17,26,29,31,32,41,43,44,46,49,53,56,61,63,64,66,74,76,1
01,20,25,21,20,428812,03,04,06,09,16,20,21,25,28,30,33,41,43,47,48,53,54,59,70,71,1
01,20,25,21,15,428811,01,06,11,15,16,17,22,23,24,26,27,31,41,45,49,59,61,72,73,75,1
01,20,25,21,10,428810,03,08,17,20,21,25,29,32,36,38,40,42,46,53,57,59,62,66,72,75,1
01,20,25,21,05,428809,09,10,13,15,16,19,21,22,29,32,33,34,48,52,53,56,58,65,66,67,4
01,20,25,21,00,428808,03,25,26,27,32,35,38,39,44,48,50,53,54,57,58,59,62,72,75,78,1
01,20,25,20,55,428807,02,03,05,07,10,21,25,26,28,31,36,46,47,50,55,57,62,74,77,79,1
01,20,25,20,50,428806,01,05,06,07,11,17,22,26,28,34,35,37,41,48,49,52,54,55,63,74,3
01,20,25,20,45,428805,02,09,15,16,17,21,22,23,32,34,38,41,48,49,53,58,61,62,72,75,1
01,20,25,20,40,428804,04,10,11,12,13,19,20,22,28,40,43,49,51,56,62,63,64,66,76,77,1
01,20,25,20,35,428803,03,04,07,11,18,31,33,48,51,52,53,55,64,69,70,71,72,74,79,80,1
01,20,25,20,30,428802,05,11,12,17,20,23,25,26,28,38,40,46,51,54,60,61,69,71,79,80,3
01,20,25,20,25,428801,02,04,05,06,08,12,20,27,29,32,35,37,41,42,61,63,64,65,76,78,1
01,20,25,20,20,428800,11,16,18,22,25,31,32,40,43,48,49,51,54,56,63,71,72,76,79,80,3
01,20,25,20,15,428799,04,12,13,15,16,20,21,24,31,33,39,40,51,60,63,65,70,77,78,79,1
01,20,25,20,10,428798,06,09,11,12,21,25,31,40,41,43,51,52,53,54,62,70,72,75,76,78,3
01,20,25,20,05,428797,02,03,04,11,13,15,21,23,25,27,37,41,44,50,53,54,57,64,66,79,1
01,20,25,20,00,428796,04,11,15,16,17,19,25,28,32,33,49,52,53,55,59,60,63,65,66,75,1
01,20,25,19,55,428795,04,05,08,13,16,18,22,29,30,32,33,36,44,53,58,60,70,71,79,80,3
01,20,25,19,50,428794,01,02,06,11,15,16,18,28,31,34,38,41,46,47,51,60,63,65,75,77,3
01,20,25,19,45,428793,03,06,20,26,29,31,33,34,36,39,45,50,57,60,62,65,67,72,74,79,3
01,20,25,19,40,428792,01,03,09,17,22,24,27,28,32,36,39,47,49,50,55,59,63,66,74,79,1
01,20,25,19,35,428791,03,06,10,12,17,18,24,27,28,33,35,39,40,42,47,60,67,73,78,79,1
01,20,25,19,30,428790,02,03,04,05,06,12,14,17,19,27,34,39,47,49,52,59,61,66,67,74,3
01,20,25,19,25,428789,04,05,08,11,15,17,18,25,27,38,42,45,52,53,56,57,62,63,65,74,3
01,20,25,19,20,428788,01,12,15,16,22,23,39,40,41,45,47,49,51,52,53,57,69,72,74,76,4
01,20,25,19,15,428787,03,04,05,06,08,12,13,24,30,35,38,45,49,51,56,58,67,71,74,77,1
01,20,25,19,10,428786,02,08,09,11,18,25,29,32,37,41,42,47,48,54,58,61,68,69,75,80,1
01,20,25,19,05,428785,05,13,16,18,34,35,36,38,40,44,47,49,51,52,66,68,71,72,74,77,3
01,20,25,19,00,428784,01,02,10,13,17,22,25,30,37,41,42,44,45,47,55,63,70,72,76,78,4
01,20,25,18,55,428783,04,06,16,17,23,24,25,26,29,31,34,35,42,45,50,52,54,55,61,70,1
01,20,25,18,50,428782,01,04,06,11,13,25,30,33,35,36,37,43,44,56,58,63,68,69,73,79,1
01,20,25,18,45,428781,03,05,08,13,17,22,33,40,41,43,45,48,56,59,64,66,69,72,73,77,1
01,20,25,18,40,428780,04,13,16,18,24,26,27,33,35,42,48,52,55,56,60,64,65,68,77,80,3
01,20,25,18,35,428779,08,12,14,20,23,24,25,26,36,37,38,51,53,57,58,63,65,73,74,77,3
01,20,25,18,30,428778,01,04,07,12,15,17,24,26,28,34,42,48,49,50,53,62,66,67,77,80,3
01,20,25,18,25,428777,01,10,17,20,26,28,31,34,36,38,44,48,51,55,60,61,67,68,73,80,1
01,20,25,18,20,428776,05,06,12,13,14,19,20,23,28,30,46,51,52,54,56,57,58,63,68,70,3
01,20,25,18,15,428775,02,06,08,14,17,22,27,32,35,36,37,41,42,45,50,60,64,70,75,80,1
01,20,25,18,10,428774,01,08,14,17,25,27,32,34,38,42,43,48,49,57,60,66,71,73,76,78,4
01,20,25,18,05,428773,04,07,08,10,13,14,16,19,24,36,39,42,48,51,52,56,62,67,69,78,1
01,20,25,18,00,428772,01,05,07,15,18,29,36,38,43,45,54,56,59,60,61,68,72,73,75,76,3
01,20,25,17,55,428771,09,10,17,23,25,27,28,35,45,51,54,55,58,59,62,64,68,71,74,80,1
01,20,25,17,50,428770,07,09,15,16,19,24,27,32,36,46,47,49,51,55,56,61,67,70,71,80,3
01,20,25,17,45,428769,01,04,08,11,12,13,18,21,25,28,30,36,38,42,47,49,56,66,74,77,1
01,20,25,17,40,428768,03,08,18,20,25,43,55,56,57,58,59,60,62,69,70,71,73,74,77,78,3
01,20,25,17,35,428767,04,05,07,11,16,17,18,21,24,36,40,43,47,50,52,54,56,68,69,70,3
01,20,25,17,30,428766,01,06,07,08,13,14,21,26,29,36,41,42,44,46,55,56,63,66,68,72,1
01,20,25,17,25,428765,03,12,18,19,20,27,32,37,41,46,50,53,55,57,58,64,67,69,75,76,1
01,20,25,17,20,428764,01,02,06,11,16,17,19,20,22,25,26,32,42,50,56,59,60,65,70,71,3
01,20,25,17,15,428763,03,06,12,13,17,25,27,38,45,46,47,54,66,67,68,70,73,77,78,79,1
01,20,25,17,10,428762,01,03,07,08,11,20,36,38,39,42,45,46,47,49,50,51,57,62,70,77,3
01,20,25,17,05,428761,04,05,08,17,26,29,32,44,45,47,49,51,52,55,57,61,62,63,68,74,1
01,20,25,17,00,428760,03,05,07,17,28,30,35,38,41,43,46,47,50,51,53,60,63,71,74,75,1
01,20,25,16,55,428759,02,05,06,13,15,19,22,29,32,35,36,40,45,46,49,51,55,56,74,80,3
01,20,25,16,50,428758,03,07,14,23,24,32,33,37,38,42,43,46,49,51,53,58,62,66,75,77,1
01,20,25,16,45,428757,08,14,18,19,23,25,35,39,40,41,43,44,47,52,57,59,60,68,69,74,1
01,20,25,16,40,428756,02,06,12,15,18,21,23,25,26,31,34,38,39,40,41,45,50,62,67,76,4
01,20,25,16,35,428755,07,11,12,27,35,40,41,48,54,55,57,58,59,65,67,70,72,77,78,79,3
01,20,25,16,30,428754,03,08,10,14,19,21,24,29,32,34,35,37,39,42,48,49,60,66,69,70,1
01,20,25,16,25,428753,03,04,08,19,24,26,28,31,34,40,41,52,55,56,58,60,68,71,78,80,1
01,20,25,16,20,428752,02,03,05,07,11,15,24,26,27,30,37,38,45,58,61,68,72,74,77,79,4
01,20,25,16,15,428751,03,07,10,16,21,25,26,27,29,32,34,38,39,51,55,59,65,68,73,74,1
01,20,25,16,10,428750,03,04,10,12,14,18,31,36,41,55,58,59,62,65,66,68,72,76,77,78,3
01,20,25,16,05,428749,01,02,12,16,24,25,26,32,37,38,40,43,47,56,57,59,62,63,75,80,3
01,20,25,16,00,428748,06,07,08,15,24,35,36,42,45,51,53,58,59,60,61,65,67,70,75,78,1
01,20,25,15,55,428747,01,08,09,10,12,14,22,25,26,35,37,38,44,56,59,61,62,75,79,80,4
01,20,25,15,50,428746,01,04,13,21,22,24,25,26,29,39,42,43,46,47,54,63,71,73,75,80,3
01,20,25,15,45,428745,02,08,09,12,14,22,26,37,40,42,44,45,53,57,62,68,71,73,78,80,1
01,20,25,15,40,428744,03,09,14,26,27,29,34,41,42,44,45,46,53,57,59,60,61,67,71,79,1
01,20,25,15,35,428743,04,05,08,11,15,23,28,29,30,31,44,50,51,60,62,63,69,74,76,77,1
01,20,25,15,30,428742,05,11,12,19,21,25,26,34,39,42,43,46,50,59,64,67,69,77,78,79,1
01,20,25,15,25,428741,03,10,13,14,16,22,25,31,33,34,37,38,45,46,52,53,58,61,66,75,3
01,20,25,15,20,428740,04,05,07,11,21,24,25,31,41,43,45,59,61,62,63,66,69,72,74,79,3
01,20,25,15,15,428739,03,14,15,17,18,19,23,24,25,31,37,40,42,54,56,61,62,63,69,76,1
01,20,25,15,10,428738,02,04,06,10,11,13,21,26,40,45,46,48,51,55,63,66,67,72,77,78,4
01,20,25,15,05,428737,05,10,11,20,24,26,27,28,31,36,42,48,49,54,57,65,72,74,78,79,1
01,20,25,15,00,428736,03,06,10,12,15,17,18,39,44,45,55,57,59,63,65,68,69,73,76,80,1
01,20,25,14,55,428735,04,05,14,15,17,20,22,33,39,40,41,42,43,48,50,53,59,68,70,78,1
01,20,25,14,50,428734,02,03,05,07,10,12,24,29,31,39,45,49,51,64,66,68,69,71,72,78,3
01,20,25,14,45,428733,07,11,12,13,18,27,34,36,39,40,41,48,49,57,59,62,73,76,77,79,1
01,20,25,14,40,428732,01,10,13,17,18,19,30,33,40,42,58,59,61,63,65,69,71,74,77,79,1
01,20,25,14,35,428731,06,10,11,18,22,27,28,36,43,44,49,51,53,54,57,62,76,77,78,80,1
01,20,25,14,30,428730,01,04,05,06,10,15,17,20,21,25,29,31,37,38,54,56,61,68,78,79,3
01,20,25,14,25,428729,04,07,08,12,14,15,19,20,29,33,34,36,40,45,47,53,55,59,67,70,1
01,20,25,14,20,428728,04,06,13,15,16,21,23,24,29,30,31,33,41,42,43,46,51,55,56,76,1
01,20,25,14,15,428727,03,04,05,07,09,13,20,21,23,32,33,37,56,60,61,64,74,75,78,80,1
01,20,25,14,10,428726,01,06,16,30,32,37,41,44,59,60,61,64,65,66,68,70,71,72,74,78,3
01,20,25,14,05,428725,03,06,12,13,20,25,30,36,39,40,42,43,48,51,52,65,66,68,74,75,3
01,20,25,14,00,428724,03,09,11,12,14,18,20,23,24,27,38,43,46,48,51,52,59,61,75,78,1
01,20,25,13,55,428723,08,10,13,23,26,27,39,47,48,49,56,58,60,61,62,65,67,68,75,80,1
01,20,25,13,50,428722,03,08,13,15,18,26,28,31,35,38,40,41,49,50,51,54,62,64,71,75,3
01,20,25,13,45,428721,04,06,14,16,17,21,29,32,34,44,45,49,52,56,58,61,65,71,75,80,1
01,20,25,13,40,428720,03,06,07,09,10,11,17,36,38,40,44,46,48,50,52,61,62,70,77,79,1
01,20,25,13,35,428719,12,17,27,28,29,31,33,39,42,43,50,51,55,57,59,65,71,75,77,79,4
01,20,25,13,30,428718,03,07,10,11,18,21,24,35,40,43,47,52,54,58,60,70,72,75,76,79,3
01,20,25,13,25,428717,01,03,06,09,10,17,22,28,33,39,41,42,45,52,60,61,65,69,79,80,1
01,20,25,13,20,428716,03,11,12,13,25,30,32,33,35,37,49,50,55,59,64,65,67,72,77,79,3
01,20,25,13,15,428715,01,03,08,11,14,27,29,37,43,44,48,52,53,56,58,59,63,74,77,79,3
01,20,25,13,10,428714,01,11,14,16,19,22,23,24,29,31,42,45,50,55,56,57,66,67,68,75,1
01,20,25,13,05,428713,05,11,12,13,23,25,26,29,39,40,41,43,45,49,55,56,67,70,75,76,1
01,20,25,13,00,428712,01,03,07,08,15,16,19,20,23,29,30,36,49,54,71,73,76,77,78,80,3
01,20,25,12,55,428711,01,09,11,14,19,21,33,37,43,46,50,53,55,57,59,60,61,62,67,77,1
01,20,25,12,50,428710,01,05,06,10,11,15,17,29,38,39,47,52,56,65,66,67,69,74,76,77,1
01,20,25,12,45,428709,06,08,16,19,24,28,29,32,44,48,53,57,58,59,62,63,65,69,73,77,5
01,20,25,12,40,428708,04,07,09,10,11,24,26,28,33,34,37,43,46,63,66,69,72,73,79,80,1
01,20,25,12,35,428707,03,06,08,09,22,26,32,35,41,43,45,46,56,57,63,64,65,66,67,73,1
01,20,25,12,30,428706,02,04,15,17,20,24,27,33,37,38,40,43,46,51,59,67,68,73,76,78,1
01,20,25,12,25,428705,10,11,12,16,27,32,36,40,44,48,57,60,62,64,65,67,68,71,77,80,1
01,20,25,12,20,428704,01,05,09,15,21,24,28,32,33,36,37,60,64,66,67,75,76,77,78,79,1
01,20,25,12,15,428703,04,05,10,11,12,13,17,18,19,38,39,41,45,51,53,54,59,61,68,70,1
01,20,25,12,10,428702,03,09,10,13,15,19,23,28,40,43,46,48,49,52,61,63,64,70,72,74,1
01,20,25,12,05,428701,07,10,15,16,18,19,33,38,39,40,43,45,49,54,55,59,60,61,70,75,3
01,20,25,12,00,428700,02,06,12,13,14,15,19,20,24,27,29,35,40,42,49,62,66,69,71,76,3
01,20,25,11,55,428699,01,07,18,19,21,25,26,27,31,33,41,49,52,57,67,69,73,77,78,80,3
01,20,25,11,50,428698,05,11,18,19,21,22,29,34,41,44,56,58,62,66,68,71,73,74,78,79,3
01,20,25,11,45,428697,02,10,11,23,24,26,29,40,42,46,47,51,53,60,62,64,67,73,77,78,3
01,20,25,11,40,428696,01,04,12,15,19,20,21,29,30,31,37,40,56,60,65,66,68,70,78,80,1
01,20,25,11,35,428695,05,08,11,16,21,24,26,31,32,36,41,42,47,50,56,58,69,74,75,76,1
01,20,25,11,30,428694,02,08,09,11,20,24,31,32,42,46,51,56,58,60,61,67,70,74,76,80,1
01,20,25,11,25,428693,03,05,07,13,15,24,27,29,32,36,39,49,51,55,66,67,74,76,78,79,1
01,20,25,11,20,428692,03,06,17,22,23,25,26,29,31,37,45,50,54,58,59,62,67,71,73,77,1
01,20,25,11,15,428691,03,05,10,16,17,19,20,27,29,31,36,40,50,58,62,64,68,71,74,76,1
01,20,25,11,10,428690,07,10,14,22,25,28,30,33,38,40,43,58,60,63,66,72,73,77,78,80,1
01,20,25,11,05,428689,06,09,12,13,16,24,32,33,35,40,46,50,60,67,68,71,72,75,76,77,1
01,20,25,1,00,428688,08,10,11,21,27,32,36,37,42,43,47,53,57,63,66,68,70,72,76,79,1
01,20,25,0,55,428687,02,10,14,15,27,28,33,38,45,46,48,55,56,59,62,67,68,73,76,80,1
01,20,25,0,50,428686,05,06,08,13,15,24,30,34,35,37,39,41,50,53,60,61,62,68,74,75,1
01,20,25,0,45,428685,01,12,14,16,19,34,39,40,42,53,55,61,64,67,68,69,70,71,75,79,1
01,20,25,0,40,428684,02,05,06,10,17,19,20,23,24,25,28,34,36,41,47,51,53,59,74,80,3
01,20,25,0,35,428683,03,06,07,09,11,12,16,23,24,26,28,30,31,32,36,40,42,44,57,60,1
01,20,25,0,30,428682,04,06,10,13,19,30,36,43,50,51,53,55,56,61,65,68,71,72,76,80,3
01,20,25,0,25,428681,02,08,11,12,18,20,24,31,32,34,37,38,44,47,54,57,60,63,65,77,1
01,20,25,0,20,428680,01,17,18,22,23,28,34,37,41,47,48,50,56,58,60,67,68,71,73,75,3
01,20,25,0,15,428679,01,04,06,08,17,18,22,24,32,40,43,50,53,62,63,64,67,70,71,75,3
01,20,25,0,10,428678,03,06,08,10,11,17,18,20,33,37,41,43,49,50,68,69,76,77,78,79,3
01,20,25,0,05,428677,01,07,14,17,18,24,26,31,32,36,37,38,40,43,53,58,67,70,77,78,3
01,20,25,0,00,428676,08,10,15,18,24,25,28,33,34,41,46,51,56,59,63,64,67,68,75,79,4
01,19,25,23,55,428675,03,04,21,22,26,31,36,38,42,48,58,62,64,65,66,68,75,78,79,80,3
01,19,25,23,50,428674,05,07,09,12,29,31,35,46,47,51,54,58,62,64,67,69,70,78,79,80,10
01,19,25,23,45,428673,06,16,22,32,36,37,38,43,47,52,53,57,59,61,63,64,68,71,72,78,1
01,19,25,23,40,428672,01,04,08,09,14,18,21,29,30,36,43,56,62,65,66,68,72,74,79,80,1
01,19,25,23,35,428671,06,07,09,12,14,16,19,20,22,23,24,29,32,33,41,46,61,65,70,78,3
01,19,25,23,30,428670,14,19,20,21,23,25,37,46,48,49,53,55,56,58,61,63,68,69,76,79,3
01,19,25,23,25,428669,04,07,11,33,37,38,41,43,47,52,53,54,58,61,64,67,69,76,77,79,1
01,19,25,23,20,428668,04,06,11,16,20,34,39,47,49,53,56,59,68,69,70,72,74,75,78,80,3
01,19,25,23,15,428667,04,08,09,11,14,20,22,24,32,33,35,36,37,48,61,62,63,65,69,78,3
01,19,25,23,10,428666,06,08,16,17,21,24,28,29,37,39,42,44,47,52,54,56,64,68,74,77,1
01,19,25,23,05,428665,12,14,23,27,33,36,44,46,52,53,57,60,66,67,70,72,76,77,79,80,1
01,19,25,23,00,428664,10,15,21,25,28,29,32,41,42,45,48,51,53,60,62,63,67,70,71,80,1
01,19,25,22,55,428663,01,02,14,21,22,25,30,33,34,37,39,40,44,54,55,66,70,71,72,76,1
01,19,25,22,50,428662,03,07,09,12,20,28,30,33,42,44,45,49,50,55,61,64,65,68,77,79,3
01,19,25,22,45,428661,02,04,05,07,15,20,23,26,34,37,47,57,59,60,61,64,67,70,72,76,4
01,19,25,22,40,428660,02,05,06,08,09,16,17,22,25,26,33,44,50,56,63,66,74,76,78,80,1
01,19,25,22,35,428659,02,05,07,17,21,25,32,35,36,40,42,44,45,46,48,53,57,61,76,80,3
01,19,25,22,30,428658,05,07,15,16,18,19,21,22,23,30,41,49,50,51,54,57,61,70,73,75,3
01,19,25,22,25,428657,01,13,15,22,26,30,31,36,37,38,45,52,57,59,62,63,67,76,79,80,1
01,19,25,22,20,428656,01,16,20,27,32,38,41,47,48,55,58,61,63,65,69,72,73,74,75,80,1
01,19,25,22,15,428655,08,11,14,17,18,19,20,25,27,30,35,38,48,50,52,53,62,63,67,77,3
01,19,25,22,10,428654,06,10,19,20,24,26,28,31,35,37,38,45,48,56,59,64,68,70,73,77,3
01,19,25,22,05,428653,01,04,08,10,16,19,21,28,33,35,38,39,49,51,59,69,72,75,76,79,3
01,19,25,22,00,428652,06,11,13,14,18,20,21,23,33,34,36,42,48,49,56,60,66,69,76,80,1
01,19,25,21,55,428651,05,10,13,19,21,24,25,31,38,40,42,44,48,51,54,65,69,72,74,79,1
01,19,25,21,50,428650,01,04,13,15,17,20,21,22,29,33,34,35,43,47,48,49,51,66,67,73,3
01,19,25,21,45,428649,09,11,13,14,17,18,23,29,34,35,37,42,44,45,50,56,70,71,73,76,4
01,19,25,21,40,428648,01,13,14,16,19,20,26,27,28,33,38,41,44,62,63,67,72,73,76,78,3
01,19,25,21,35,428647,01,08,11,20,21,30,35,39,50,52,54,57,61,64,65,67,69,73,78,79,1
01,19,25,21,30,428646,01,05,16,21,22,27,28,30,32,39,45,47,48,53,55,58,59,65,71,78,1
01,19,25,21,25,428645,02,11,13,15,18,21,25,33,37,38,55,56,60,64,68,72,75,77,78,80,1
01,19,25,21,20,428644,12,15,18,20,22,29,33,38,44,49,52,54,55,59,64,65,68,70,72,78,1
01,19,25,21,15,428643,02,20,21,29,30,35,36,38,45,47,49,54,62,64,65,70,75,76,78,79,4
01,19,25,21,10,428642,02,06,10,11,12,16,19,34,45,46,47,49,50,52,53,66,72,73,78,80,1
01,19,25,21,05,428641,05,12,17,20,22,26,28,30,31,33,36,39,58,59,60,61,66,67,75,76,1
01,19,25,21,00,428640,04,06,08,15,19,20,25,28,30,40,43,45,47,50,52,54,56,60,66,71,1
01,19,25,20,55,428639,01,05,08,11,20,24,27,28,30,33,38,39,47,55,56,58,67,69,70,75,1
01,19,25,20,50,428638,03,10,14,18,22,23,24,26,32,33,39,41,47,49,53,54,57,59,71,77,3
01,19,25,20,45,428637,04,10,11,15,17,18,22,33,35,36,38,40,43,45,54,60,61,63,73,78,1
01,19,25,20,40,428636,07,11,15,16,19,20,23,25,27,31,40,44,45,49,51,55,66,68,69,70,1
01,19,25,20,35,428635,01,05,08,11,16,19,31,33,36,37,42,45,49,53,54,63,64,67,70,73,1
01,19,25,20,30,428634,01,04,06,07,08,09,12,15,16,24,32,42,49,50,51,65,69,73,75,76,1
01,19,25,20,25,428633,04,05,06,11,15,21,28,31,38,44,46,49,50,53,57,58,64,69,75,79,3
01,19,25,20,20,428632,04,06,13,15,28,33,35,43,45,48,59,61,65,66,69,70,73,74,75,76,1
01,19,25,20,15,428631,02,07,10,15,28,29,32,34,35,39,40,44,53,55,56,61,63,65,66,67,3
01,19,25,20,10,428630,04,12,15,17,19,21,24,27,31,39,41,42,50,51,60,63,64,66,72,78,3
01,19,25,20,05,428629,02,05,11,14,18,24,28,32,33,36,38,39,42,48,53,58,64,74,77,78,1
01,19,25,20,00,428628,04,05,09,16,19,22,27,29,37,43,50,52,57,61,66,67,69,75,77,79,3
01,19,25,19,55,428627,06,09,16,25,26,30,32,33,34,37,38,43,51,55,59,60,63,69,72,76,4
01,19,25,19,50,428626,03,04,07,13,19,30,31,35,36,39,44,50,53,56,60,61,67,70,72,78,3
01,19,25,19,45,428625,07,14,20,25,28,29,35,39,40,41,44,47,56,57,58,62,67,70,74,80,3
01,19,25,19,40,428624,02,04,09,14,17,19,23,31,35,41,45,49,53,57,61,70,71,74,75,78,1
01,19,25,19,35,428623,02,20,24,26,28,35,37,41,47,55,58,59,60,62,64,65,66,70,75,76,1
01,19,25,19,30,428622,10,17,23,24,25,27,29,35,41,42,46,48,50,53,56,62,74,77,78,79,1
01,19,25,19,25,428621,01,05,06,08,10,11,17,22,30,32,34,39,45,54,55,56,68,71,73,77,3
01,19,25,19,20,428620,02,04,07,09,17,20,24,38,40,46,48,49,52,53,55,57,61,63,70,79,4
01,19,25,19,15,428619,03,07,11,16,20,22,26,28,31,32,34,37,41,44,48,54,60,66,75,76,3
01,19,25,19,10,428618,04,08,10,13,14,21,22,26,29,31,36,38,44,47,49,59,66,70,71,72,1
01,19,25,19,05,428617,05,08,14,16,18,22,24,37,40,46,47,48,49,51,57,58,60,64,66,73,4
